Unnamed: 0,property_id,check_in_date,room_category,successful_bookings,capacity,vacantrooms
5125,19562,21-Jun-22,RT2,11,23,12
5135,19559,21-Jun-22,RT2,18,41,23
5148,19561,21-Jun-22,RT2,20,45,25
5151,19562,21-Jun-22,RT3,13,29,16
5152,19561,21-Jun-22,RT3,11,29,18
5156,19559,21-Jun-22,RT3,12,27,15
5182,19559,21-Jun-22,RT4,1,3,2
5187,19562,21-Jun-22,RT4,6,14,8
5198,19561,21-Jun-22,RT4,3,7,4
5203,19562,22-Jun-22,RT1,15,30,15
5223,19559,22-Jun-22,RT1,9,24,15
5224,19561,22-Jun-22,RT1,15,36,21
5226,19562,22-Jun-22,RT2,12,23,11
5236,19559,22-Jun-22,RT2,19,41,22
5249,19561,22-Jun-22,RT2,18,45,27
5251,19562,22-Jun-22,RT3,15,29,14
5252,19561,22-Jun-22,RT3,12,29,17
5256,19559,22-Jun-22,RT3,13,27,14
5285,19559,22-Jun-22,RT4,1,3,2
5289,19562,22-Jun-22,RT4,8,14,6
5299,19561,22-Jun-22,RT4,3,7,4
5302,19562,23-Jun-22,RT1,14,30,16
5322,19559,23-Jun-22,RT1,10,24,14
5323,19561,23-Jun-22,RT1,13,36,23
5325,19562,23-Jun-22,RT2,11,23,12
5335,19559,23-Jun-22,RT2,21,41,20
5348,19561,23-Jun-22,RT2,19,45,26
5351,19562,23-Jun-22,RT3,15,29,14
5352,19561,23-Jun-22,RT3,12,29,17
5356,19559,23-Jun-22,RT3,10,27,17
5377,19561,23-Jun-22,RT4,2,7,5
5384,19559,23-Jun-22,RT4,1,3,2
5389,19562,23-Jun-22,RT4,7,14,7
5402,19562,24-Jun-22,RT1,16,30,14
5422,19559,24-Jun-22,RT1,11,24,13
5423,19561,24-Jun-22,RT1,18,36,18
5425,19562,24-Jun-22,RT2,10,23,13
5435,19559,24-Jun-22,RT2,16,41,25
5448,19561,24-Jun-22,RT2,21,45,24
5451,19562,24-Jun-22,RT3,16,29,13
5452,19561,24-Jun-22,RT3,12,29,17
5456,19559,24-Jun-22,RT3,12,27,15
5480,19559,24-Jun-22,RT4,2,3,1
5490,19562,24-Jun-22,RT4,8,14,6
5499,19561,24-Jun-22,RT4,3,7,4
5502,19562,25-Jun-22,RT1,21,30,9
5522,19559,25-Jun-22,RT1,13,24,11
5523,19561,25-Jun-22,RT1,23,36,13
5525,19562,25-Jun-22,RT2,18,23,5
5535,19559,25-Jun-22,RT2,27,41,14
5548,19561,25-Jun-22,RT2,28,45,17
5551,19562,25-Jun-22,RT3,21,29,8
5552,19561,25-Jun-22,RT3,16,29,13
5556,19559,25-Jun-22,RT3,17,27,10
5575,19559,25-Jun-22,RT4,2,3,1
5581,19561,25-Jun-22,RT4,4,7,3
5590,19562,25-Jun-22,RT4,10,14,4
5602,19562,26-Jun-22,RT1,27,30,3
5622,19559,26-Jun-22,RT1,17,24,7
5623,19561,26-Jun-22,RT1,28,36,8
5625,19562,26-Jun-22,RT2,20,23,3
5635,19559,26-Jun-22,RT2,31,41,10
5648,19561,26-Jun-22,RT2,34,45,11
5651,19562,26-Jun-22,RT3,26,29,3
5652,19561,26-Jun-22,RT3,20,29,9
5656,19559,26-Jun-22,RT3,21,27,6
5675,19559,26-Jun-22,RT4,2,3,1
5682,19561,26-Jun-22,RT4,5,7,2
5692,19562,26-Jun-22,RT4,13,14,1
5702,19562,27-Jun-22,RT1,18,30,12
5722,19559,27-Jun-22,RT1,12,24,12
5723,19561,27-Jun-22,RT1,16,36,20
5725,19562,27-Jun-22,RT2,15,23,8
5735,19559,27-Jun-22,RT2,22,41,19
5748,19561,27-Jun-22,RT2,23,45,22
5751,19562,27-Jun-22,RT3,15,29,14
5752,19561,27-Jun-22,RT3,14,29,15
5756,19559,27-Jun-22,RT3,13,27,14
5775,19559,27-Jun-22,RT4,2,3,1
5780,19561,27-Jun-22,RT4,4,7,3
5789,19562,27-Jun-22,RT4,8,14,6
5802,19562,28-Jun-22,RT1,19,30,11
5822,19559,28-Jun-22,RT1,12,24,12
5823,19561,28-Jun-22,RT1,16,36,20
5825,19562,28-Jun-22,RT2,14,23,9
5835,19559,28-Jun-22,RT2,23,41,18
5848,19561,28-Jun-22,RT2,20,45,25
5851,19562,28-Jun-22,RT3,18,29,11
5852,19561,28-Jun-22,RT3,13,29,16
5856,19559,28-Jun-22,RT3,15,27,12
5875,19559,28-Jun-22,RT4,2,3,1
5887,19562,28-Jun-22,RT4,7,14,7
5898,19561,28-Jun-22,RT4,3,7,4
5902,19562,29-Jun-22,RT1,20,30,10
5922,19559,29-Jun-22,RT1,12,24,12
5923,19561,29-Jun-22,RT1,20,36,16
5925,19562,29-Jun-22,RT2,17,23,6
5935,19559,29-Jun-22,RT2,22,41,19
5948,19561,29-Jun-22,RT2,25,45,20
5951,19562,29-Jun-22,RT3,20,29,9
5952,19561,29-Jun-22,RT3,14,29,15
5956,19559,29-Jun-22,RT3,12,27,15
5975,19559,29-Jun-22,RT4,2,3,1
5987,19562,29-Jun-22,RT4,10,14,4
5998,19561,29-Jun-22,RT4,3,7,4
6001,19562,30-Jun-22,RT1,19,30,11
6021,19559,30-Jun-22,RT1,12,24,12
6022,19561,30-Jun-22,RT1,18,36,18
6024,19562,30-Jun-22,RT2,14,23,9
6034,19559,30-Jun-22,RT2,22,41,19
6047,19561,30-Jun-22,RT2,22,45,23
6051,19562,30-Jun-22,RT3,20,29,9
6052,19561,30-Jun-22,RT3,15,29,14
6056,19559,30-Jun-22,RT3,14,27,13
6075,19559,30-Jun-22,RT4,2,3,1
6078,19561,30-Jun-22,RT4,4,7,3
6087,19562,30-Jun-22,RT4,8,14,6
6102,19562,01-Jul-22,RT1,19,30,11
6122,19559,01-Jul-22,RT1,12,24,12
6123,19561,01-Jul-22,RT1,19,36,17
6125,19562,01-Jul-22,RT2,15,23,8
6135,19559,01-Jul-22,RT2,22,41,19
6148,19561,01-Jul-22,RT2,24,45,21
6151,19562,01-Jul-22,RT3,20,29,9
6152,19561,01-Jul-22,RT3,15,29,14
6156,19559,01-Jul-22,RT3,14,27,13
6177,19561,01-Jul-22,RT4,4,7,3
6181,19559,01-Jul-22,RT4,1,3,2
6187,19562,01-Jul-22,RT4,9,14,5
6203,19562,02-Jul-22,RT1,26,30,4
6223,19559,02-Jul-22,RT1,17,24,7
6224,19561,02-Jul-22,RT1,27,36,9
6226,19562,02-Jul-22,RT2,22,23,1
6236,19559,02-Jul-22,RT2,28,41,13
6249,19561,02-Jul-22,RT2,33,45,12
6251,19562,02-Jul-22,RT3,24,29,5
6252,19561,02-Jul-22,RT3,21,29,8
6256,19559,02-Jul-22,RT3,19,27,8
6275,19559,02-Jul-22,RT4,2,3,1
6282,19561,02-Jul-22,RT4,5,7,2
6291,19562,02-Jul-22,RT4,13,14,1
6302,19562,03-Jul-22,RT1,27,30,3
6322,19559,03-Jul-22,RT1,17,24,7
6323,19561,03-Jul-22,RT1,28,36,8
6325,19562,03-Jul-22,RT2,20,23,3
6335,19559,03-Jul-22,RT2,30,41,11
6348,19561,03-Jul-22,RT2,35,45,10
6351,19562,03-Jul-22,RT3,27,29,2
6352,19561,03-Jul-22,RT3,22,29,7
6356,19559,03-Jul-22,RT3,20,27,7
6375,19559,03-Jul-22,RT4,2,3,1
6383,19561,03-Jul-22,RT4,5,7,2
6392,19562,03-Jul-22,RT4,13,14,1
6402,19562,04-Jul-22,RT1,15,30,15
6422,19559,04-Jul-22,RT1,11,24,13
6423,19561,04-Jul-22,RT1,19,36,17
6425,19562,04-Jul-22,RT2,14,23,9
6435,19559,04-Jul-22,RT2,21,41,20
6448,19561,04-Jul-22,RT2,22,45,23
6451,19562,04-Jul-22,RT3,18,29,11
6452,19561,04-Jul-22,RT3,14,29,15
6456,19559,04-Jul-22,RT3,13,27,14
6475,19559,04-Jul-22,RT4,2,3,1
6487,19562,04-Jul-22,RT4,10,14,4
6498,19561,04-Jul-22,RT4,3,7,4
6502,19562,05-Jul-22,RT1,18,30,12
6522,19559,05-Jul-22,RT1,12,24,12
6523,19561,05-Jul-22,RT1,18,36,18
6525,19562,05-Jul-22,RT2,17,23,6
6535,19559,05-Jul-22,RT2,20,41,21
6548,19561,05-Jul-22,RT2,22,45,23
6551,19562,05-Jul-22,RT3,19,29,10
6552,19561,05-Jul-22,RT3,15,29,14
6556,19559,05-Jul-22,RT3,13,27,14
6575,19559,05-Jul-22,RT4,2,3,1
6578,19561,05-Jul-22,RT4,4,7,3
6587,19562,05-Jul-22,RT4,8,14,6
6602,19562,06-Jul-22,RT1,20,30,10
6622,19559,06-Jul-22,RT1,12,24,12
6623,19561,06-Jul-22,RT1,18,36,18
6625,19562,06-Jul-22,RT2,13,23,10
6635,19559,06-Jul-22,RT2,21,41,20
6648,19561,06-Jul-22,RT2,21,45,24
6651,19562,06-Jul-22,RT3,18,29,11
6652,19561,06-Jul-22,RT3,14,29,15
6656,19559,06-Jul-22,RT3,14,27,13
6676,19559,06-Jul-22,RT4,2,3,1
6680,19561,06-Jul-22,RT4,4,7,3
6689,19562,06-Jul-22,RT4,9,14,5
6702,19562,07-Jul-22,RT1,18,30,12
6722,19559,07-Jul-22,RT1,11,24,13
6723,19561,07-Jul-22,RT1,21,36,15
6725,19562,07-Jul-22,RT2,14,23,9
6735,19559,07-Jul-22,RT2,20,41,21
6748,19561,07-Jul-22,RT2,25,45,20
6751,19562,07-Jul-22,RT3,20,29,9
6752,19561,07-Jul-22,RT3,13,29,16
6756,19559,07-Jul-22,RT3,15,27,12
6775,19559,07-Jul-22,RT4,2,3,1
6786,19562,07-Jul-22,RT4,10,14,4
6798,19561,07-Jul-22,RT4,3,7,4
6802,19562,08-Jul-22,RT1,19,30,11
6822,19559,08-Jul-22,RT1,11,24,13
6823,19561,08-Jul-22,RT1,20,36,16
6825,19562,08-Jul-22,RT2,14,23,9
6835,19559,08-Jul-22,RT2,23,41,18
6848,19561,08-Jul-22,RT2,25,45,20
6851,19562,08-Jul-22,RT3,21,29,8
6852,19561,08-Jul-22,RT3,15,29,14
6856,19559,08-Jul-22,RT3,14,27,13
6875,19559,08-Jul-22,RT4,2,3,1
6877,19561,08-Jul-22,RT4,4,7,3
6886,19562,08-Jul-22,RT4,8,14,6
6902,19562,09-Jul-22,RT1,26,30,4
6922,19559,09-Jul-22,RT1,18,24,6
6923,19561,09-Jul-22,RT1,28,36,8
6925,19562,09-Jul-22,RT2,22,23,1
6935,19559,09-Jul-22,RT2,29,41,12
6948,19561,09-Jul-22,RT2,33,45,12
6951,19562,09-Jul-22,RT3,28,29,1
6952,19561,09-Jul-22,RT3,21,29,8
6956,19559,09-Jul-22,RT3,21,27,6
6975,19559,09-Jul-22,RT4,2,3,1
6981,19561,09-Jul-22,RT4,5,7,2
6991,19562,09-Jul-22,RT4,13,14,1
7001,19562,10-Jul-22,RT1,26,30,4
7021,19559,10-Jul-22,RT1,18,24,6
7022,19561,10-Jul-22,RT1,27,36,9
7024,19562,10-Jul-22,RT2,21,23,2
7034,19559,10-Jul-22,RT2,29,41,12
7047,19561,10-Jul-22,RT2,31,45,14
7051,19562,10-Jul-22,RT3,25,29,4
7052,19561,10-Jul-22,RT3,22,29,7
7056,19559,10-Jul-22,RT3,19,27,8
7075,19559,10-Jul-22,RT4,2,3,1
7082,19561,10-Jul-22,RT4,5,7,2
7092,19562,10-Jul-22,RT4,14,14,0
7102,19562,11-Jul-22,RT1,18,30,12
7122,19559,11-Jul-22,RT1,12,24,12
7123,19561,11-Jul-22,RT1,19,36,17
7125,19562,11-Jul-22,RT2,14,23,9
7135,19559,11-Jul-22,RT2,19,41,22
7148,19561,11-Jul-22,RT2,24,45,21
7151,19562,11-Jul-22,RT3,19,29,10
7152,19561,11-Jul-22,RT3,16,29,13
7156,19559,11-Jul-22,RT3,16,27,11
7183,19559,11-Jul-22,RT4,1,3,2
7189,19562,11-Jul-22,RT4,10,14,4
7198,19561,11-Jul-22,RT4,3,7,4
7203,19562,12-Jul-22,RT1,18,30,12
7223,19559,12-Jul-22,RT1,11,24,13
7224,19561,12-Jul-22,RT1,18,36,18
7226,19562,12-Jul-22,RT2,15,23,8
7236,19559,12-Jul-22,RT2,19,41,22
7249,19561,12-Jul-22,RT2,22,45,23
7251,19562,12-Jul-22,RT3,18,29,11
7252,19561,12-Jul-22,RT3,14,29,15
7256,19559,12-Jul-22,RT3,15,27,12
7275,19559,12-Jul-22,RT4,2,3,1
7278,19561,12-Jul-22,RT4,4,7,3
7287,19562,12-Jul-22,RT4,8,14,6
7302,19562,13-Jul-22,RT1,19,30,11
7322,19559,13-Jul-22,RT1,12,24,12
7323,19561,13-Jul-22,RT1,20,36,16
7325,19562,13-Jul-22,RT2,13,23,10
7335,19559,13-Jul-22,RT2,21,41,20
7348,19561,13-Jul-22,RT2,24,45,21
7351,19562,13-Jul-22,RT3,19,29,10
7352,19561,13-Jul-22,RT3,14,29,15
7356,19559,13-Jul-22,RT3,12,27,15
7375,19559,13-Jul-22,RT4,2,3,1
7378,19561,13-Jul-22,RT4,4,7,3
7387,19562,13-Jul-22,RT4,9,14,5
7402,19562,14-Jul-22,RT1,19,30,11
7422,19559,14-Jul-22,RT1,13,24,11
7423,19561,14-Jul-22,RT1,19,36,17
7425,19562,14-Jul-22,RT2,16,23,7
7435,19559,14-Jul-22,RT2,23,41,18
7448,19561,14-Jul-22,RT2,24,45,21
7451,19562,14-Jul-22,RT3,19,29,10
7452,19561,14-Jul-22,RT3,15,29,14
7456,19559,14-Jul-22,RT3,15,27,12
7475,19559,14-Jul-22,RT4,2,3,1
7478,19561,14-Jul-22,RT4,4,7,3
7487,19562,14-Jul-22,RT4,10,14,4
7502,19562,15-Jul-22,RT1,20,30,10
7522,19559,15-Jul-22,RT1,12,24,12
7523,19561,15-Jul-22,RT1,19,36,17
7525,19562,15-Jul-22,RT2,14,23,9
7535,19559,15-Jul-22,RT2,19,41,22
7548,19561,15-Jul-22,RT2,20,45,25
7551,19562,15-Jul-22,RT3,21,29,8
7552,19561,15-Jul-22,RT3,13,29,16
7556,19559,15-Jul-22,RT3,13,27,14
7575,19559,15-Jul-22,RT4,2,3,1
7580,19561,15-Jul-22,RT4,4,7,3
7589,19562,15-Jul-22,RT4,9,14,5
7602,19562,16-Jul-22,RT1,28,30,2
7622,19559,16-Jul-22,RT1,18,24,6
7623,19561,16-Jul-22,RT1,27,36,9
7625,19562,16-Jul-22,RT2,22,23,1
7635,19559,16-Jul-22,RT2,28,41,13
7648,19561,16-Jul-22,RT2,31,45,14
7651,19562,16-Jul-22,RT3,25,29,4
7652,19561,16-Jul-22,RT3,22,29,7
7656,19559,16-Jul-22,RT3,21,27,6
7675,19559,16-Jul-22,RT4,2,3,1
7683,19561,16-Jul-22,RT4,6,7,1
7692,19562,16-Jul-22,RT4,13,14,1
7702,19562,17-Jul-22,RT1,20,30,10
7722,19559,17-Jul-22,RT1,15,24,9
7723,19561,17-Jul-22,RT1,20,36,16
7725,19562,17-Jul-22,RT2,18,23,5
7735,19559,17-Jul-22,RT2,23,41,18
7748,19561,17-Jul-22,RT2,29,45,16
7751,19562,17-Jul-22,RT3,20,29,9
7752,19561,17-Jul-22,RT3,17,29,12
7756,19559,17-Jul-22,RT3,15,27,12
7776,19559,17-Jul-22,RT4,2,3,1
7779,19561,17-Jul-22,RT4,4,7,3
7789,19562,17-Jul-22,RT4,9,14,5
7802,19562,18-Jul-22,RT1,17,30,13
7822,19559,18-Jul-22,RT1,11,24,13
7823,19561,18-Jul-22,RT1,16,36,20
7825,19562,18-Jul-22,RT2,13,23,10
7835,19559,18-Jul-22,RT2,19,41,22
7848,19561,18-Jul-22,RT2,16,45,29
7851,19562,18-Jul-22,RT3,15,29,14
7852,19561,18-Jul-22,RT3,13,29,16
7856,19559,18-Jul-22,RT3,11,27,16
7883,19559,18-Jul-22,RT4,1,3,2
7888,19562,18-Jul-22,RT4,7,14,7
7897,19561,18-Jul-22,RT4,3,7,4
7902,19562,19-Jul-22,RT1,15,30,15
7922,19559,19-Jul-22,RT1,11,24,13
7923,19561,19-Jul-22,RT1,13,36,23
7925,19562,19-Jul-22,RT2,10,23,13
7935,19559,19-Jul-22,RT2,19,41,22
7948,19561,19-Jul-22,RT2,20,45,25
7951,19562,19-Jul-22,RT3,14,29,15
7952,19561,19-Jul-22,RT3,11,29,18
7956,19559,19-Jul-22,RT3,11,27,16
7981,19559,19-Jul-22,RT4,1,3,2
7986,19562,19-Jul-22,RT4,6,14,8
7997,19561,19-Jul-22,RT4,3,7,4
8001,19562,20-Jul-22,RT1,13,30,17
8021,19559,20-Jul-22,RT1,10,24,14
8022,19561,20-Jul-22,RT1,16,36,20
8024,19562,20-Jul-22,RT2,13,23,10
8034,19559,20-Jul-22,RT2,18,41,23
8047,19561,20-Jul-22,RT2,18,45,27
8051,19562,20-Jul-22,RT3,14,29,15
8052,19561,20-Jul-22,RT3,11,29,18
8056,19559,20-Jul-22,RT3,11,27,16
8079,19561,20-Jul-22,RT4,2,7,5
8081,19559,20-Jul-22,RT4,2,3,1
8091,19562,20-Jul-22,RT4,7,14,7
8102,19562,21-Jul-22,RT1,13,30,17
8122,19559,21-Jul-22,RT1,8,24,16
8123,19561,21-Jul-22,RT1,16,36,20
8125,19562,21-Jul-22,RT2,11,23,12
8135,19559,21-Jul-22,RT2,17,41,24
8148,19561,21-Jul-22,RT2,17,45,28
8151,19562,21-Jul-22,RT3,16,29,13
8152,19561,21-Jul-22,RT3,12,29,17
8156,19559,21-Jul-22,RT3,10,27,17
8177,19559,21-Jul-22,RT4,2,3,1
8187,19562,21-Jul-22,RT4,8,14,6
8198,19561,21-Jul-22,RT4,3,7,4
8203,19562,22-Jul-22,RT1,16,30,14
8223,19559,22-Jul-22,RT1,11,24,13
8224,19561,22-Jul-22,RT1,16,36,20
8226,19562,22-Jul-22,RT2,14,23,9
8236,19559,22-Jul-22,RT2,18,41,23
8249,19561,22-Jul-22,RT2,18,45,27
8251,19562,22-Jul-22,RT3,14,29,15
8252,19561,22-Jul-22,RT3,12,29,17
8256,19559,22-Jul-22,RT3,12,27,15
8283,19559,22-Jul-22,RT4,1,3,2
8288,19562,22-Jul-22,RT4,7,14,7
8298,19561,22-Jul-22,RT4,3,7,4
8302,19562,23-Jul-22,RT1,24,30,6
8322,19559,23-Jul-22,RT1,16,24,8
8323,19561,23-Jul-22,RT1,22,36,14
8325,19562,23-Jul-22,RT2,16,23,7
8335,19559,23-Jul-22,RT2,25,41,16
8348,19561,23-Jul-22,RT2,29,45,16
8351,19562,23-Jul-22,RT3,21,29,8
8352,19561,23-Jul-22,RT3,19,29,10
8356,19559,23-Jul-22,RT3,17,27,10
8375,19559,23-Jul-22,RT4,2,3,1
8379,19561,23-Jul-22,RT4,4,7,3
8388,19562,23-Jul-22,RT4,10,14,4
8402,19562,24-Jul-22,RT1,23,30,7
8422,19559,24-Jul-22,RT1,15,24,9
8423,19561,24-Jul-22,RT1,20,36,16
8425,19562,24-Jul-22,RT2,16,23,7
8435,19559,24-Jul-22,RT2,24,41,17
8448,19561,24-Jul-22,RT2,25,45,20
8451,19562,24-Jul-22,RT3,22,29,7
8452,19561,24-Jul-22,RT3,16,29,13
8456,19559,24-Jul-22,RT3,18,27,9
8475,19559,24-Jul-22,RT4,2,3,1
8477,19561,24-Jul-22,RT4,4,7,3
8487,19562,24-Jul-22,RT4,12,14,2
8502,19562,25-Jul-22,RT1,16,30,14
8522,19559,25-Jul-22,RT1,11,24,13
8523,19561,25-Jul-22,RT1,16,36,20
8525,19562,25-Jul-22,RT2,12,23,11
8535,19559,25-Jul-22,RT2,16,41,25
8548,19561,25-Jul-22,RT2,20,45,25
8551,19562,25-Jul-22,RT3,12,29,17
8552,19561,25-Jul-22,RT3,15,29,14
8556,19559,25-Jul-22,RT3,11,27,16
8579,19561,25-Jul-22,RT4,2,7,5
8581,19559,25-Jul-22,RT4,2,3,1
8591,19562,25-Jul-22,RT4,10,14,4
8602,19562,26-Jul-22,RT1,15,30,15
8622,19559,26-Jul-22,RT1,10,24,14
8623,19561,26-Jul-22,RT1,16,36,20
8625,19562,26-Jul-22,RT2,13,23,10
8635,19559,26-Jul-22,RT2,20,41,21
8648,19561,26-Jul-22,RT2,18,45,27
8651,19562,26-Jul-22,RT3,13,29,16
8652,19561,26-Jul-22,RT3,10,29,19
8656,19559,26-Jul-22,RT3,11,27,16
8683,19559,26-Jul-22,RT4,1,3,2
8688,19562,26-Jul-22,RT4,7,14,7
8699,19561,26-Jul-22,RT4,3,7,4
8702,19562,27-Jul-22,RT1,14,30,16
8722,19559,27-Jul-22,RT1,9,24,15
8723,19561,27-Jul-22,RT1,14,36,22
8725,19562,27-Jul-22,RT2,12,23,11
8735,19559,27-Jul-22,RT2,18,41,23
8748,19561,27-Jul-22,RT2,16,45,29
8751,19562,27-Jul-22,RT3,14,29,15
8752,19561,27-Jul-22,RT3,11,29,18
8756,19559,27-Jul-22,RT3,11,27,16
8785,19559,27-Jul-22,RT4,1,3,2
8789,19562,27-Jul-22,RT4,6,14,8
8799,19561,27-Jul-22,RT4,3,7,4
8802,19562,28-Jul-22,RT1,16,30,14
8822,19559,28-Jul-22,RT1,10,24,14
8823,19561,28-Jul-22,RT1,16,36,20
8825,19562,28-Jul-22,RT2,13,23,10
8835,19559,28-Jul-22,RT2,15,41,26
8848,19561,28-Jul-22,RT2,17,45,28
8851,19562,28-Jul-22,RT3,16,29,13
8852,19561,28-Jul-22,RT3,12,29,17
8856,19559,28-Jul-22,RT3,12,27,15
8877,19559,28-Jul-22,RT4,2,3,1
8880,19561,28-Jul-22,RT4,4,7,3
8889,19562,28-Jul-22,RT4,6,14,8
8902,19562,29-Jul-22,RT1,18,30,12
8922,19559,29-Jul-22,RT1,10,24,14
8923,19561,29-Jul-22,RT1,14,36,22
8925,19562,29-Jul-22,RT2,14,23,9
8935,19559,29-Jul-22,RT2,14,41,27
8948,19561,29-Jul-22,RT2,19,45,26
8951,19562,29-Jul-22,RT3,15,29,14
8952,19561,29-Jul-22,RT3,11,29,18
8956,19559,29-Jul-22,RT3,10,27,17
8979,19559,29-Jul-22,RT4,2,3,1
8990,19562,29-Jul-22,RT4,8,14,6
8999,19561,29-Jul-22,RT4,3,7,4
9002,19562,30-Jul-22,RT1,20,30,10
9022,19559,30-Jul-22,RT1,16,24,8
9023,19561,30-Jul-22,RT1,20,36,16
9025,19562,30-Jul-22,RT2,16,23,7
9035,19559,30-Jul-22,RT2,24,41,17
9048,19561,30-Jul-22,RT2,30,45,15
9051,19562,30-Jul-22,RT3,21,29,8
9052,19561,30-Jul-22,RT3,17,29,12
9056,19559,30-Jul-22,RT3,16,27,11
9076,19559,30-Jul-22,RT4,2,3,1
9081,19561,30-Jul-22,RT4,4,7,3
9090,19562,30-Jul-22,RT4,11,14,3
9102,19562,31-Jul-22,RT1,22,30,8
9122,19559,31-Jul-22,RT1,15,24,9
9123,19561,31-Jul-22,RT1,21,36,15
9125,19562,31-Jul-22,RT2,19,23,4
9135,19559,31-Jul-22,RT2,24,41,17
9148,19561,31-Jul-22,RT2,24,45,21
9151,19562,31-Jul-22,RT3,22,29,7
9152,19561,31-Jul-22,RT3,18,29,11
9156,19559,31-Jul-22,RT3,19,27,8
9176,19559,31-Jul-22,RT4,2,3,1
9181,19561,31-Jul-22,RT4,4,7,3
9190,19562,31-Jul-22,RT4,13,14,1
