Unnamed: 0,property_id,check_in_date,room_category,successful_bookings,capacity,vacantrooms
3199,17561,01-Jun-22,RT4,3,4,1
3201,16559,02-Jun-22,RT1,17,30,13
3205,17558,02-Jun-22,RT1,7,19,12
3210,17561,02-Jun-22,RT1,18,26,8
3215,17559,02-Jun-22,RT1,20,32,12
3216,17562,02-Jun-22,RT1,8,20,12
3228,17561,02-Jun-22,RT2,20,36,16
3229,17558,02-Jun-22,RT2,21,50,29
3235,16559,02-Jun-22,RT2,24,41,17
3238,17559,02-Jun-22,RT2,24,39,15
3243,17562,02-Jun-22,RT2,10,30,20
3254,17558,02-Jun-22,RT3,10,27,17
3255,17562,02-Jun-22,RT3,10,27,17
3257,16559,02-Jun-22,RT3,16,32,16
3261,17559,02-Jun-22,RT3,8,16,8
3265,17561,02-Jun-22,RT3,9,19,10
3277,17558,02-Jun-22,RT4,2,6,4
3290,17559,02-Jun-22,RT4,8,14,6
3295,16559,02-Jun-22,RT4,9,18,9
3296,17562,02-Jun-22,RT4,3,6,3
3299,17561,02-Jun-22,RT4,3,4,1
3304,17558,03-Jun-22,RT1,8,19,11
3309,17561,03-Jun-22,RT1,14,26,12
3314,17559,03-Jun-22,RT1,18,32,14
3315,17562,03-Jun-22,RT1,8,20,12
3327,17561,03-Jun-22,RT2,16,36,20
3328,17558,03-Jun-22,RT2,20,50,30
3334,16559,03-Jun-22,RT2,22,41,19
3337,17559,03-Jun-22,RT2,21,39,18
3342,17562,03-Jun-22,RT2,9,30,21
3350,16559,03-Jun-22,RT1,16,30,14
3354,17558,03-Jun-22,RT3,11,27,16
3355,17562,03-Jun-22,RT3,9,27,18
3357,16559,03-Jun-22,RT3,19,32,13
3362,17559,03-Jun-22,RT3,8,16,8
3369,17561,03-Jun-22,RT3,12,19,7
3377,17562,03-Jun-22,RT4,2,6,4
3390,17559,03-Jun-22,RT4,7,14,7
3395,16559,03-Jun-22,RT4,11,18,7
3396,17558,03-Jun-22,RT4,3,6,3
3399,17561,03-Jun-22,RT4,3,4,1
3400,16559,04-Jun-22,RT1,24,30,6
3404,17558,04-Jun-22,RT1,11,19,8
3409,17561,04-Jun-22,RT1,19,26,7
3414,17559,04-Jun-22,RT1,26,32,6
3415,17562,04-Jun-22,RT1,9,20,11
3427,17561,04-Jun-22,RT2,28,36,8
3428,17558,04-Jun-22,RT2,31,50,19
3434,16559,04-Jun-22,RT2,34,41,7
3437,17559,04-Jun-22,RT2,26,39,13
3442,17562,04-Jun-22,RT2,14,30,16
3454,17558,04-Jun-22,RT3,16,27,11
3455,17562,04-Jun-22,RT3,13,27,14
3457,16559,04-Jun-22,RT3,25,32,7
3464,17559,04-Jun-22,RT3,13,16,3
3467,17561,04-Jun-22,RT3,14,19,5
3490,17559,04-Jun-22,RT4,11,14,3
3495,16559,04-Jun-22,RT4,15,18,3
3496,17558,04-Jun-22,RT4,3,6,3
3497,17562,04-Jun-22,RT4,3,6,3
3499,17561,04-Jun-22,RT4,3,4,1
3500,16559,05-Jun-22,RT1,29,30,1
3504,17558,05-Jun-22,RT1,14,19,5
3509,17561,05-Jun-22,RT1,22,26,4
3514,17559,05-Jun-22,RT1,31,32,1
3515,17562,05-Jun-22,RT1,12,20,8
3527,17561,05-Jun-22,RT2,34,36,2
3528,17558,05-Jun-22,RT2,35,50,15
3534,16559,05-Jun-22,RT2,38,41,3
3537,17559,05-Jun-22,RT2,36,39,3
3542,17562,05-Jun-22,RT2,18,30,12
3554,17558,05-Jun-22,RT3,20,27,7
3555,17562,05-Jun-22,RT3,18,27,9
3557,16559,05-Jun-22,RT3,29,32,3
3563,17561,05-Jun-22,RT3,16,19,3
3570,17559,05-Jun-22,RT3,15,16,1
3576,17562,05-Jun-22,RT4,4,6,2
3578,17561,05-Jun-22,RT4,4,4,0
3581,17558,05-Jun-22,RT4,5,6,1
3593,17559,05-Jun-22,RT4,13,14,1
3598,16559,05-Jun-22,RT4,18,18,0
3604,17558,06-Jun-22,RT1,11,19,8
3609,17561,06-Jun-22,RT1,16,26,10
3614,17559,06-Jun-22,RT1,23,32,9
3615,17562,06-Jun-22,RT1,10,20,10
3627,17561,06-Jun-22,RT2,22,36,14
3628,17558,06-Jun-22,RT2,23,50,27
3634,16559,06-Jun-22,RT2,24,41,17
3637,17559,06-Jun-22,RT2,20,39,19
3642,17562,06-Jun-22,RT2,12,30,18
3650,16559,06-Jun-22,RT1,20,30,10
3654,17558,06-Jun-22,RT3,13,27,14
3655,17562,06-Jun-22,RT3,12,27,15
3657,16559,06-Jun-22,RT3,22,32,10
3663,17561,06-Jun-22,RT3,13,19,6
3667,17559,06-Jun-22,RT3,9,16,7
3690,17559,06-Jun-22,RT4,8,14,6
3695,16559,06-Jun-22,RT4,12,18,6
3697,17558,06-Jun-22,RT4,3,6,3
3698,17562,06-Jun-22,RT4,3,6,3
3699,17561,06-Jun-22,RT4,3,4,1
3700,16559,07-Jun-22,RT1,20,30,10
3704,17558,07-Jun-22,RT1,10,19,9
3709,17561,07-Jun-22,RT1,17,26,9
3714,17559,07-Jun-22,RT1,18,32,14
3715,17562,07-Jun-22,RT1,8,20,12
3727,17561,07-Jun-22,RT2,22,36,14
3728,17558,07-Jun-22,RT2,28,50,22
3734,16559,07-Jun-22,RT2,28,41,13
3737,17559,07-Jun-22,RT2,25,39,14
3742,17562,07-Jun-22,RT2,15,30,15
3754,17558,07-Jun-22,RT3,12,27,15
3755,17562,07-Jun-22,RT3,11,27,16
3757,16559,07-Jun-22,RT3,18,32,14
3766,17559,07-Jun-22,RT3,9,16,7
3773,17561,07-Jun-22,RT3,11,19,8
3777,17558,07-Jun-22,RT4,4,6,2
3788,17559,07-Jun-22,RT4,9,14,5
3793,16559,07-Jun-22,RT4,11,18,7
3795,17562,07-Jun-22,RT4,3,6,3
3799,17561,07-Jun-22,RT4,3,4,1
3800,16559,08-Jun-22,RT1,20,30,10
3804,17558,08-Jun-22,RT1,10,19,9
3809,17561,08-Jun-22,RT1,16,26,10
3814,17559,08-Jun-22,RT1,24,32,8
3815,17562,08-Jun-22,RT1,8,20,12
3827,17561,08-Jun-22,RT2,23,36,13
3828,17558,08-Jun-22,RT2,25,50,25
3834,16559,08-Jun-22,RT2,24,41,17
3837,17559,08-Jun-22,RT2,24,39,15
3842,17562,08-Jun-22,RT2,12,30,18
3854,17558,08-Jun-22,RT3,15,27,12
3855,17562,08-Jun-22,RT3,11,27,16
3857,16559,08-Jun-22,RT3,19,32,13
3872,17559,08-Jun-22,RT3,11,16,5
3873,17561,08-Jun-22,RT3,11,19,8
3877,17558,08-Jun-22,RT4,4,6,2
3888,17559,08-Jun-22,RT4,10,14,4
3893,16559,08-Jun-22,RT4,12,18,6
3895,17562,08-Jun-22,RT4,3,6,3
3899,17561,08-Jun-22,RT4,3,4,1
3904,17558,09-Jun-22,RT1,10,19,9
3909,17561,09-Jun-22,RT1,18,26,8
3914,17559,09-Jun-22,RT1,21,32,11
3915,17562,09-Jun-22,RT1,9,20,11
3927,17561,09-Jun-22,RT2,23,36,13
3928,17558,09-Jun-22,RT2,27,50,23
3934,16559,09-Jun-22,RT2,28,41,13
3937,17559,09-Jun-22,RT2,23,39,16
3942,17562,09-Jun-22,RT2,12,30,18
3950,16559,09-Jun-22,RT1,19,30,11
3954,17558,09-Jun-22,RT3,12,27,15
3955,17562,09-Jun-22,RT3,12,27,15
3957,16559,09-Jun-22,RT3,20,32,12
3965,17559,09-Jun-22,RT3,10,16,6
3972,17561,09-Jun-22,RT3,11,19,8
3986,17559,09-Jun-22,RT4,9,14,5
3991,16559,09-Jun-22,RT4,12,18,6
3993,17558,09-Jun-22,RT4,3,6,3
3994,17562,09-Jun-22,RT4,3,6,3
3998,17561,09-Jun-22,RT4,3,4,1
4000,16559,10-Jun-22,RT1,20,30,10
4003,17558,10-Jun-22,RT1,9,19,10
4008,17561,10-Jun-22,RT1,17,26,9
4013,17559,10-Jun-22,RT1,19,32,13
4014,17562,10-Jun-22,RT1,9,20,11
4026,17561,10-Jun-22,RT2,23,36,13
4027,17558,10-Jun-22,RT2,28,50,22
4033,16559,10-Jun-22,RT2,26,41,15
4036,17559,10-Jun-22,RT2,25,39,14
4041,17562,10-Jun-22,RT2,14,30,16
4054,17558,10-Jun-22,RT3,13,27,14
4055,17562,10-Jun-22,RT3,11,27,16
4057,16559,10-Jun-22,RT3,20,32,12
4072,17561,10-Jun-22,RT3,12,19,7
4074,17559,10-Jun-22,RT3,11,16,5
4076,17558,10-Jun-22,RT4,4,6,2
4089,17559,10-Jun-22,RT4,8,14,6
4094,16559,10-Jun-22,RT4,11,18,7
4095,17562,10-Jun-22,RT4,3,6,3
4098,17561,10-Jun-22,RT4,3,4,1
4100,16559,11-Jun-22,RT1,27,30,3
4104,17558,11-Jun-22,RT1,14,19,5
4109,17561,11-Jun-22,RT1,24,26,2
4114,17559,11-Jun-22,RT1,28,32,4
4115,17562,11-Jun-22,RT1,13,20,7
4127,17561,11-Jun-22,RT2,34,36,2
4128,17558,11-Jun-22,RT2,36,50,14
4134,16559,11-Jun-22,RT2,40,41,1
4137,17559,11-Jun-22,RT2,36,39,3
4142,17562,11-Jun-22,RT2,16,30,14
4154,17558,11-Jun-22,RT3,19,27,8
4155,17562,11-Jun-22,RT3,16,27,11
4157,16559,11-Jun-22,RT3,28,32,4
4163,17561,11-Jun-22,RT3,16,19,3
4168,17559,11-Jun-22,RT3,15,16,1
4177,17562,11-Jun-22,RT4,4,6,2
4179,17561,11-Jun-22,RT4,4,4,0
4181,17558,11-Jun-22,RT4,5,6,1
4193,17559,11-Jun-22,RT4,12,14,2
4198,16559,11-Jun-22,RT4,18,18,0
4201,16559,12-Jun-22,RT1,28,30,2
4205,17558,12-Jun-22,RT1,14,19,5
4210,17561,12-Jun-22,RT1,22,26,4
4215,17559,12-Jun-22,RT1,29,32,3
4216,17562,12-Jun-22,RT1,14,20,6
4228,17561,12-Jun-22,RT2,31,36,5
4229,17558,12-Jun-22,RT2,36,50,14
4235,16559,12-Jun-22,RT2,37,41,4
4238,17559,12-Jun-22,RT2,34,39,5
4243,17562,12-Jun-22,RT2,18,30,12
4254,17558,12-Jun-22,RT3,20,27,7
4255,17562,12-Jun-22,RT3,16,27,11
4257,16559,12-Jun-22,RT3,28,32,4
4264,17561,12-Jun-22,RT3,19,19,0
4271,17559,12-Jun-22,RT3,15,16,1
4276,17558,12-Jun-22,RT4,4,6,2
4277,17562,12-Jun-22,RT4,4,6,2
4278,17561,12-Jun-22,RT4,4,4,0
4293,17559,12-Jun-22,RT4,12,14,2
4298,16559,12-Jun-22,RT4,16,18,2
4304,17558,13-Jun-22,RT1,9,19,10
4309,17561,13-Jun-22,RT1,17,26,9
4314,17559,13-Jun-22,RT1,19,32,13
4315,17562,13-Jun-22,RT1,9,20,11
4327,17561,13-Jun-22,RT2,22,36,14
4328,17558,13-Jun-22,RT2,27,50,23
4334,16559,13-Jun-22,RT2,23,41,18
4337,17559,13-Jun-22,RT2,26,39,13
4342,17562,13-Jun-22,RT2,15,30,15
4350,16559,13-Jun-22,RT1,18,30,12
4354,17558,13-Jun-22,RT3,15,27,12
4355,17562,13-Jun-22,RT3,14,27,13
4357,16559,13-Jun-22,RT3,21,32,11
4362,17561,13-Jun-22,RT3,13,19,6
4367,17559,13-Jun-22,RT3,10,16,6
4388,17559,13-Jun-22,RT4,8,14,6
4393,16559,13-Jun-22,RT4,12,18,6
4395,17558,13-Jun-22,RT4,3,6,3
4396,17562,13-Jun-22,RT4,3,6,3
4399,17561,13-Jun-22,RT4,3,4,1
4400,16559,14-Jun-22,RT1,18,30,12
4404,17558,14-Jun-22,RT1,9,19,10
4409,17561,14-Jun-22,RT1,18,26,8
4414,17559,14-Jun-22,RT1,19,32,13
4415,17562,14-Jun-22,RT1,9,20,11
4427,17561,14-Jun-22,RT2,21,36,15
4428,17558,14-Jun-22,RT2,26,50,24
4434,16559,14-Jun-22,RT2,26,41,15
4437,17559,14-Jun-22,RT2,23,39,16
4442,17562,14-Jun-22,RT2,14,30,16
4454,17558,14-Jun-22,RT3,14,27,13
4455,17562,14-Jun-22,RT3,13,27,14
4457,16559,14-Jun-22,RT3,17,32,15
4464,17561,14-Jun-22,RT3,14,19,5
4472,17559,14-Jun-22,RT3,11,16,5
4487,17559,14-Jun-22,RT4,9,14,5
4492,16559,14-Jun-22,RT4,10,18,8
4493,17558,14-Jun-22,RT4,3,6,3
4494,17562,14-Jun-22,RT4,3,6,3
4499,17561,14-Jun-22,RT4,3,4,1
4500,16559,15-Jun-22,RT1,18,30,12
4504,17558,15-Jun-22,RT1,10,19,9
4509,17561,15-Jun-22,RT1,15,26,11
4514,17559,15-Jun-22,RT1,20,32,12
4515,17562,15-Jun-22,RT1,8,20,12
4527,17561,15-Jun-22,RT2,22,36,14
4528,17558,15-Jun-22,RT2,27,50,23
4534,16559,15-Jun-22,RT2,26,41,15
4537,17559,15-Jun-22,RT2,26,39,13
4542,17562,15-Jun-22,RT2,13,30,17
4554,17558,15-Jun-22,RT3,13,27,14
4555,17562,15-Jun-22,RT3,11,27,16
4557,16559,15-Jun-22,RT3,23,32,9
4567,17559,15-Jun-22,RT3,10,16,6
4571,17561,15-Jun-22,RT3,11,19,8
4575,17562,15-Jun-22,RT4,2,6,4
4578,17558,15-Jun-22,RT4,4,6,2
4591,17559,15-Jun-22,RT4,9,14,5
4596,16559,15-Jun-22,RT4,11,18,7
4599,17561,15-Jun-22,RT4,3,4,1
4604,17558,16-Jun-22,RT1,9,19,10
4609,17561,16-Jun-22,RT1,15,26,11
4614,17559,16-Jun-22,RT1,18,32,14
4615,17562,16-Jun-22,RT1,7,20,13
4627,17561,16-Jun-22,RT2,23,36,13
4628,17558,16-Jun-22,RT2,23,50,27
4634,16559,16-Jun-22,RT2,25,41,16
4637,17559,16-Jun-22,RT2,25,39,14
4642,17562,16-Jun-22,RT2,11,30,19
4650,16559,16-Jun-22,RT1,20,30,10
4654,17558,16-Jun-22,RT3,13,27,14
4655,17562,16-Jun-22,RT3,12,27,15
4657,16559,16-Jun-22,RT3,20,32,12
4667,17559,16-Jun-22,RT3,10,16,6
4673,17561,16-Jun-22,RT3,12,19,7
4689,17559,16-Jun-22,RT4,9,14,5
4694,16559,16-Jun-22,RT4,13,18,5
4695,17558,16-Jun-22,RT4,3,6,3
4696,17562,16-Jun-22,RT4,3,6,3
4699,17561,16-Jun-22,RT4,3,4,1
4700,16559,17-Jun-22,RT1,21,30,9
4704,17558,17-Jun-22,RT1,9,19,10
4709,17561,17-Jun-22,RT1,16,26,10
4714,17559,17-Jun-22,RT1,20,32,12
4715,17562,17-Jun-22,RT1,8,20,12
4727,17561,17-Jun-22,RT2,21,36,15
4728,17558,17-Jun-22,RT2,24,50,26
4734,16559,17-Jun-22,RT2,24,41,17
4737,17559,17-Jun-22,RT2,26,39,13
4742,17562,17-Jun-22,RT2,14,30,16
4754,17558,17-Jun-22,RT3,16,27,11
4755,17562,17-Jun-22,RT3,11,27,16
4757,16559,17-Jun-22,RT3,20,32,12
4768,17559,17-Jun-22,RT3,10,16,6
4772,17561,17-Jun-22,RT3,12,19,7
4787,17559,17-Jun-22,RT4,8,14,6
4792,16559,17-Jun-22,RT4,10,18,8
4794,17558,17-Jun-22,RT4,3,6,3
4795,17562,17-Jun-22,RT4,3,6,3
4799,17561,17-Jun-22,RT4,3,4,1
4800,16559,18-Jun-22,RT1,29,30,1
4804,17558,18-Jun-22,RT1,14,19,5
4809,17561,18-Jun-22,RT1,22,26,4
4814,17559,18-Jun-22,RT1,32,32,0
4815,17562,18-Jun-22,RT1,12,20,8
4827,17561,18-Jun-22,RT2,32,36,4
4828,17558,18-Jun-22,RT2,34,50,16
4834,16559,18-Jun-22,RT2,37,41,4
4837,17559,18-Jun-22,RT2,36,39,3
4842,17562,18-Jun-22,RT2,20,30,10
4854,17558,18-Jun-22,RT3,21,27,6
4855,17562,18-Jun-22,RT3,16,27,11
4857,16559,18-Jun-22,RT3,29,32,3
4863,17561,18-Jun-22,RT3,18,19,1
4872,17559,18-Jun-22,RT3,14,16,2
4877,17558,18-Jun-22,RT4,4,6,2
4878,17562,18-Jun-22,RT4,4,6,2
4892,17559,18-Jun-22,RT4,13,14,1
4897,16559,18-Jun-22,RT4,18,18,0
4898,17561,18-Jun-22,RT4,3,4,1
4904,17558,19-Jun-22,RT1,12,19,7
4909,17561,19-Jun-22,RT1,17,26,9
4914,17559,19-Jun-22,RT1,26,32,6
4915,17562,19-Jun-22,RT1,10,20,10
4927,17561,19-Jun-22,RT2,24,36,12
4928,17558,19-Jun-22,RT2,34,50,16
4934,16559,19-Jun-22,RT2,29,41,12
4937,17559,19-Jun-22,RT2,29,39,10
4942,17562,19-Jun-22,RT2,17,30,13
4950,16559,19-Jun-22,RT1,22,30,8
4954,17558,19-Jun-22,RT3,16,27,11
4955,17562,19-Jun-22,RT3,13,27,14
4957,16559,19-Jun-22,RT3,24,32,8
4961,17561,19-Jun-22,RT3,16,19,3
4972,17559,19-Jun-22,RT3,11,16,5
4978,17558,19-Jun-22,RT4,4,6,2
4991,17559,19-Jun-22,RT4,11,14,3
4996,16559,19-Jun-22,RT4,13,18,5
4997,17562,19-Jun-22,RT4,3,6,3
4999,17561,19-Jun-22,RT4,3,4,1
5000,16559,20-Jun-22,RT1,18,30,12
5003,17558,20-Jun-22,RT1,7,19,12
5008,17561,20-Jun-22,RT1,11,26,15
5013,17559,20-Jun-22,RT1,18,32,14
5014,17562,20-Jun-22,RT1,8,20,12
5026,17561,20-Jun-22,RT2,21,36,15
5027,17558,20-Jun-22,RT2,21,50,29
5033,16559,20-Jun-22,RT2,20,41,21
5036,17559,20-Jun-22,RT2,17,39,22
5041,17562,20-Jun-22,RT2,11,30,19
5054,17558,20-Jun-22,RT3,11,27,16
5055,17562,20-Jun-22,RT3,8,27,19
5057,16559,20-Jun-22,RT3,17,32,15
5060,17559,20-Jun-22,RT3,8,16,8
5072,17561,20-Jun-22,RT3,11,19,8
5075,17561,20-Jun-22,RT4,2,4,2
5076,17562,20-Jun-22,RT4,2,6,4
5090,17559,20-Jun-22,RT4,8,14,6
5095,16559,20-Jun-22,RT4,11,18,7
5097,17558,20-Jun-22,RT4,3,6,3
5100,16559,21-Jun-22,RT1,13,30,17
5104,17558,21-Jun-22,RT1,6,19,13
5109,17561,21-Jun-22,RT1,13,26,13
5114,17559,21-Jun-22,RT1,17,32,15
5115,17562,21-Jun-22,RT1,7,20,13
5127,17561,21-Jun-22,RT2,20,36,16
5128,17558,21-Jun-22,RT2,21,50,29
5134,16559,21-Jun-22,RT2,23,41,18
5137,17559,21-Jun-22,RT2,23,39,16
5142,17562,21-Jun-22,RT2,11,30,19
5154,17558,21-Jun-22,RT3,12,27,15
5155,17562,21-Jun-22,RT3,9,27,18
5157,16559,21-Jun-22,RT3,16,32,16
5161,17559,21-Jun-22,RT3,8,16,8
5169,17561,21-Jun-22,RT3,10,19,9
5188,17559,21-Jun-22,RT4,9,14,5
5193,16559,21-Jun-22,RT4,10,18,8
5195,17558,21-Jun-22,RT4,3,6,3
5196,17562,21-Jun-22,RT4,3,6,3
5199,17561,21-Jun-22,RT4,3,4,1
5201,16559,22-Jun-22,RT1,15,30,15
5205,17558,22-Jun-22,RT1,8,19,11
5210,17561,22-Jun-22,RT1,15,26,11
5215,17559,22-Jun-22,RT1,14,32,18
5216,17562,22-Jun-22,RT1,7,20,13
5228,17561,22-Jun-22,RT2,19,36,17
5229,17558,22-Jun-22,RT2,22,50,28
5235,16559,22-Jun-22,RT2,22,41,19
5238,17559,22-Jun-22,RT2,23,39,16
5243,17562,22-Jun-22,RT2,10,30,20
5254,17558,22-Jun-22,RT3,13,27,14
5255,17562,22-Jun-22,RT3,11,27,16
5257,16559,22-Jun-22,RT3,16,32,16
5260,17559,22-Jun-22,RT3,7,16,9
5273,17561,22-Jun-22,RT3,11,19,8
5275,17561,22-Jun-22,RT4,2,4,2
5276,17562,22-Jun-22,RT4,2,6,4
5279,17558,22-Jun-22,RT4,4,6,2
5290,17559,22-Jun-22,RT4,7,14,7
5295,16559,22-Jun-22,RT4,9,18,9
5304,17558,23-Jun-22,RT1,8,19,11
5309,17561,23-Jun-22,RT1,16,26,10
5314,17559,23-Jun-22,RT1,14,32,18
5315,17562,23-Jun-22,RT1,7,20,13
5327,17561,23-Jun-22,RT2,21,36,15
5328,17558,23-Jun-22,RT2,18,50,32
5334,16559,23-Jun-22,RT2,21,41,20
5337,17559,23-Jun-22,RT2,20,39,19
5342,17562,23-Jun-22,RT2,10,30,20
5350,16559,23-Jun-22,RT1,15,30,15
5354,17558,23-Jun-22,RT3,11,27,16
5355,17562,23-Jun-22,RT3,9,27,18
5357,16559,23-Jun-22,RT3,19,32,13
5361,17561,23-Jun-22,RT3,8,19,11
5370,17559,23-Jun-22,RT3,10,16,6
5375,17562,23-Jun-22,RT4,2,6,4
5390,17559,23-Jun-22,RT4,7,14,7
5395,16559,23-Jun-22,RT4,9,18,9
5397,17558,23-Jun-22,RT4,3,6,3
5399,17561,23-Jun-22,RT4,3,4,1
5400,16559,24-Jun-22,RT1,14,30,16
5404,17558,24-Jun-22,RT1,7,19,12
5409,17561,24-Jun-22,RT1,14,26,12
5414,17559,24-Jun-22,RT1,19,32,13
5415,17562,24-Jun-22,RT1,7,20,13
5427,17561,24-Jun-22,RT2,17,36,19
5428,17558,24-Jun-22,RT2,22,50,28
5434,16559,24-Jun-22,RT2,20,41,21
5437,17559,24-Jun-22,RT2,23,39,16
5442,17562,24-Jun-22,RT2,9,30,21
5454,17558,24-Jun-22,RT3,11,27,16
5455,17562,24-Jun-22,RT3,8,27,19
5457,16559,24-Jun-22,RT3,16,32,16
5460,17559,24-Jun-22,RT3,8,16,8
5466,17561,24-Jun-22,RT3,9,19,10
5476,17561,24-Jun-22,RT4,2,4,2
5477,17562,24-Jun-22,RT4,2,6,4
5491,17559,24-Jun-22,RT4,6,14,8
5496,16559,24-Jun-22,RT4,9,18,9
5497,17558,24-Jun-22,RT4,3,6,3
5500,16559,25-Jun-22,RT1,20,30,10
5504,17558,25-Jun-22,RT1,10,19,9
5509,17561,25-Jun-22,RT1,20,26,6
5514,17559,25-Jun-22,RT1,22,32,10
5515,17562,25-Jun-22,RT1,9,20,11
5527,17561,25-Jun-22,RT2,27,36,9
5528,17558,25-Jun-22,RT2,28,50,22
5534,16559,25-Jun-22,RT2,26,41,15
5537,17559,25-Jun-22,RT2,28,39,11
5542,17562,25-Jun-22,RT2,16,30,14
5554,17558,25-Jun-22,RT3,15,27,12
5555,17562,25-Jun-22,RT3,12,27,15
5557,16559,25-Jun-22,RT3,26,32,6
5563,17561,25-Jun-22,RT3,16,19,3
5573,17559,25-Jun-22,RT3,11,16,5
5578,17558,25-Jun-22,RT4,4,6,2
5579,17562,25-Jun-22,RT4,4,6,2
5591,17559,25-Jun-22,RT4,10,14,4
5596,16559,25-Jun-22,RT4,12,18,6
5599,17561,25-Jun-22,RT4,3,4,1
5604,17558,26-Jun-22,RT1,15,19,4
5609,17561,26-Jun-22,RT1,23,26,3
5614,17559,26-Jun-22,RT1,30,32,2
5615,17562,26-Jun-22,RT1,11,20,9
5627,17561,26-Jun-22,RT2,31,36,5
5628,17558,26-Jun-22,RT2,34,50,16
5634,16559,26-Jun-22,RT2,38,41,3
5637,17559,26-Jun-22,RT2,36,39,3
5642,17562,26-Jun-22,RT2,17,30,13
5650,16559,26-Jun-22,RT1,29,30,1
5654,17558,26-Jun-22,RT3,19,27,8
5655,17562,26-Jun-22,RT3,17,27,10
5657,16559,26-Jun-22,RT3,28,32,4
5662,17561,26-Jun-22,RT3,17,19,2
5668,17559,26-Jun-22,RT3,15,16,1
5676,17558,26-Jun-22,RT4,4,6,2
5677,17562,26-Jun-22,RT4,4,6,2
5679,17561,26-Jun-22,RT4,4,4,0
5693,17559,26-Jun-22,RT4,12,14,2
5698,16559,26-Jun-22,RT4,16,18,2
5700,16559,27-Jun-22,RT1,19,30,11
5704,17558,27-Jun-22,RT1,10,19,9
5709,17561,27-Jun-22,RT1,17,26,9
5714,17559,27-Jun-22,RT1,17,32,15
5715,17562,27-Jun-22,RT1,9,20,11
5727,17561,27-Jun-22,RT2,23,36,13
5728,17558,27-Jun-22,RT2,24,50,26
5734,16559,27-Jun-22,RT2,24,41,17
5737,17559,27-Jun-22,RT2,24,39,15
5742,17562,27-Jun-22,RT2,12,30,18
5754,17558,27-Jun-22,RT3,12,27,15
5755,17562,27-Jun-22,RT3,12,27,15
5757,16559,27-Jun-22,RT3,21,32,11
5763,17561,27-Jun-22,RT3,13,19,6
5774,17559,27-Jun-22,RT3,11,16,5
5790,17559,27-Jun-22,RT4,9,14,5
5795,16559,27-Jun-22,RT4,11,18,7
5796,17558,27-Jun-22,RT4,3,6,3
5797,17562,27-Jun-22,RT4,3,6,3
5799,17561,27-Jun-22,RT4,3,4,1
5800,16559,28-Jun-22,RT1,21,30,9
5804,17558,28-Jun-22,RT1,10,19,9
5809,17561,28-Jun-22,RT1,17,26,9
5814,17559,28-Jun-22,RT1,18,32,14
5815,17562,28-Jun-22,RT1,8,20,12
5827,17561,28-Jun-22,RT2,24,36,12
5828,17558,28-Jun-22,RT2,26,50,24
5834,16559,28-Jun-22,RT2,26,41,15
5837,17559,28-Jun-22,RT2,23,39,16
5842,17562,28-Jun-22,RT2,12,30,18
5854,17558,28-Jun-22,RT3,14,27,13
5855,17562,28-Jun-22,RT3,12,27,15
5857,16559,28-Jun-22,RT3,21,32,11
5869,17561,28-Jun-22,RT3,12,19,7
5872,17559,28-Jun-22,RT3,11,16,5
5877,17558,28-Jun-22,RT4,4,6,2
5888,17559,28-Jun-22,RT4,8,14,6
5893,16559,28-Jun-22,RT4,10,18,8
5895,17562,28-Jun-22,RT4,3,6,3
5899,17561,28-Jun-22,RT4,3,4,1
5904,17558,29-Jun-22,RT1,10,19,9
5909,17561,29-Jun-22,RT1,17,26,9
5914,17559,29-Jun-22,RT1,22,32,10
5915,17562,29-Jun-22,RT1,8,20,12
5927,17561,29-Jun-22,RT2,23,36,13
5928,17558,29-Jun-22,RT2,25,50,25
5934,16559,29-Jun-22,RT2,23,41,18
5937,17559,29-Jun-22,RT2,24,39,15
5942,17562,29-Jun-22,RT2,14,30,16
5950,16559,29-Jun-22,RT1,18,30,12
5954,17558,29-Jun-22,RT3,15,27,12
5955,17562,29-Jun-22,RT3,10,27,17
5957,16559,29-Jun-22,RT3,20,32,12
5965,17559,29-Jun-22,RT3,10,16,6
5973,17561,29-Jun-22,RT3,11,19,8
5988,17559,29-Jun-22,RT4,9,14,5
5993,16559,29-Jun-22,RT4,10,18,8
5994,17558,29-Jun-22,RT4,3,6,3
5995,17562,29-Jun-22,RT4,3,6,3
5999,17561,29-Jun-22,RT4,3,4,1
6000,16559,30-Jun-22,RT1,17,30,13
6003,17558,30-Jun-22,RT1,10,19,9
6008,17561,30-Jun-22,RT1,16,26,10
6013,17559,30-Jun-22,RT1,22,32,10
6014,17562,30-Jun-22,RT1,9,20,11
6026,17561,30-Jun-22,RT2,22,36,14
6027,17558,30-Jun-22,RT2,24,50,26
6033,16559,30-Jun-22,RT2,27,41,14
6036,17559,30-Jun-22,RT2,22,39,17
6041,17562,30-Jun-22,RT2,14,30,16
6054,17558,30-Jun-22,RT3,16,27,11
6055,17562,30-Jun-22,RT3,11,27,16
6057,16559,30-Jun-22,RT3,20,32,12
6072,17559,30-Jun-22,RT3,11,16,5
6073,17561,30-Jun-22,RT3,11,19,8
6088,17559,30-Jun-22,RT4,9,14,5
6093,16559,30-Jun-22,RT4,10,18,8
6094,17558,30-Jun-22,RT4,3,6,3
6095,17562,30-Jun-22,RT4,3,6,3
6099,17561,30-Jun-22,RT4,3,4,1
