Unnamed: 0,property_id,check_in_date,room_category,successful_bookings,capacity,vacantrooms
5129,16562,21-Jun-22,RT2,21,43,22
5130,16561,21-Jun-22,RT2,13,24,11
5131,16558,21-Jun-22,RT2,10,22,12
5158,16558,21-Jun-22,RT3,3,8,5
5160,16562,21-Jun-22,RT3,8,18,10
5172,16561,21-Jun-22,RT3,12,21,9
5176,16558,21-Jun-22,RT4,2,3,1
5179,16561,21-Jun-22,RT4,6,10,4
5194,16562,21-Jun-22,RT4,3,6,3
5206,16558,22-Jun-22,RT1,10,19,9
5212,16561,22-Jun-22,RT1,11,18,7
5213,16562,22-Jun-22,RT1,11,31,20
5230,16562,22-Jun-22,RT2,18,43,25
5231,16561,22-Jun-22,RT2,13,24,11
5232,16558,22-Jun-22,RT2,10,22,12
5258,16558,22-Jun-22,RT3,4,8,4
5259,16562,22-Jun-22,RT3,7,18,11
5270,16561,22-Jun-22,RT3,12,21,9
5278,16558,22-Jun-22,RT4,2,3,1
5281,16561,22-Jun-22,RT4,5,10,5
5296,16562,22-Jun-22,RT4,3,6,3
5305,16558,23-Jun-22,RT1,9,19,10
5311,16561,23-Jun-22,RT1,9,18,9
5312,16562,23-Jun-22,RT1,16,31,15
5329,16562,23-Jun-22,RT2,18,43,25
5330,16561,23-Jun-22,RT2,11,24,13
5331,16558,23-Jun-22,RT2,11,22,11
5358,16558,23-Jun-22,RT3,4,8,4
5359,16562,23-Jun-22,RT3,7,18,11
5374,16561,23-Jun-22,RT3,11,21,10
5378,16558,23-Jun-22,RT4,2,3,1
5380,16561,23-Jun-22,RT4,5,10,5
5396,16562,23-Jun-22,RT4,3,6,3
5405,16558,24-Jun-22,RT1,11,19,8
5411,16561,24-Jun-22,RT1,10,18,8
5412,16562,24-Jun-22,RT1,14,31,17
5429,16562,24-Jun-22,RT2,19,43,24
5430,16561,24-Jun-22,RT2,11,24,13
5431,16558,24-Jun-22,RT2,11,22,11
5458,16558,24-Jun-22,RT3,4,8,4
5464,16561,24-Jun-22,RT3,14,21,7
5469,16562,24-Jun-22,RT3,10,18,8
5475,16562,24-Jun-22,RT4,2,6,4
5481,16558,24-Jun-22,RT4,2,3,1
5483,16561,24-Jun-22,RT4,5,10,5
5505,16558,25-Jun-22,RT1,14,19,5
5511,16561,25-Jun-22,RT1,14,18,4
5512,16562,25-Jun-22,RT1,18,31,13
5529,16562,25-Jun-22,RT2,25,43,18
5530,16561,25-Jun-22,RT2,17,24,7
5531,16558,25-Jun-22,RT2,15,22,7
5558,16558,25-Jun-22,RT3,7,8,1
5561,16561,25-Jun-22,RT3,16,21,5
5572,16562,25-Jun-22,RT3,11,18,7
5576,16558,25-Jun-22,RT4,2,3,1
5577,16562,25-Jun-22,RT4,4,6,2
5582,16561,25-Jun-22,RT4,7,10,3
5605,16558,26-Jun-22,RT1,16,19,3
5611,16561,26-Jun-22,RT1,16,18,2
5612,16562,26-Jun-22,RT1,23,31,8
5629,16562,26-Jun-22,RT2,31,43,12
5630,16561,26-Jun-22,RT2,20,24,4
5631,16558,26-Jun-22,RT2,21,22,1
5660,16561,26-Jun-22,RT3,18,21,3
5670,16558,26-Jun-22,RT3,8,8,0
5671,16562,26-Jun-22,RT3,13,18,5
5681,16562,26-Jun-22,RT4,5,6,1
5684,16561,26-Jun-22,RT4,9,10,1
5699,16558,26-Jun-22,RT4,3,3,0
5705,16558,27-Jun-22,RT1,12,19,7
5711,16561,27-Jun-22,RT1,10,18,8
5712,16562,27-Jun-22,RT1,14,31,17
5729,16562,27-Jun-22,RT2,23,43,20
5730,16561,27-Jun-22,RT2,16,24,8
5731,16558,27-Jun-22,RT2,13,22,9
5758,16558,27-Jun-22,RT3,5,8,3
5762,16561,27-Jun-22,RT3,13,21,8
5768,16562,27-Jun-22,RT3,10,18,8
5776,16558,27-Jun-22,RT4,2,3,1
5777,16562,27-Jun-22,RT4,4,6,2
5782,16561,27-Jun-22,RT4,6,10,4
5805,16558,28-Jun-22,RT1,11,19,8
5811,16561,28-Jun-22,RT1,12,18,6
5812,16562,28-Jun-22,RT1,15,31,16
5829,16562,28-Jun-22,RT2,23,43,20
5830,16561,28-Jun-22,RT2,15,24,9
5831,16558,28-Jun-22,RT2,15,22,7
5858,16558,28-Jun-22,RT3,5,8,3
5861,16561,28-Jun-22,RT3,13,21,8
5867,16562,28-Jun-22,RT3,10,18,8
5876,16558,28-Jun-22,RT4,2,3,1
5879,16561,28-Jun-22,RT4,5,10,5
5894,16562,28-Jun-22,RT4,3,6,3
5905,16558,29-Jun-22,RT1,12,19,7
5911,16561,29-Jun-22,RT1,10,18,8
5912,16562,29-Jun-22,RT1,14,31,17
5929,16562,29-Jun-22,RT2,23,43,20
5930,16561,29-Jun-22,RT2,15,24,9
5931,16558,29-Jun-22,RT2,15,22,7
5958,16558,29-Jun-22,RT3,5,8,3
5963,16561,29-Jun-22,RT3,14,21,7
5964,16562,29-Jun-22,RT3,9,18,9
5976,16558,29-Jun-22,RT4,2,3,1
5977,16562,29-Jun-22,RT4,4,6,2
5979,16561,29-Jun-22,RT4,5,10,5
6004,16558,30-Jun-22,RT1,13,19,6
6010,16561,30-Jun-22,RT1,12,18,6
6011,16562,30-Jun-22,RT1,17,31,14
6028,16562,30-Jun-22,RT2,19,43,24
6029,16561,30-Jun-22,RT2,14,24,10
6030,16558,30-Jun-22,RT2,15,22,7
6058,16558,30-Jun-22,RT3,5,8,3
6061,16561,30-Jun-22,RT3,13,21,8
6068,16562,30-Jun-22,RT3,10,18,8
6076,16558,30-Jun-22,RT4,2,3,1
6077,16562,30-Jun-22,RT4,4,6,2
6081,16561,30-Jun-22,RT4,6,10,4
6105,16558,01-Jul-22,RT1,11,19,8
6111,16561,01-Jul-22,RT1,13,18,5
6112,16562,01-Jul-22,RT1,17,31,14
6129,16562,01-Jul-22,RT2,19,43,24
6130,16561,01-Jul-22,RT2,14,24,10
6131,16558,01-Jul-22,RT2,13,22,9
6158,16558,01-Jul-22,RT3,5,8,3
6162,16561,01-Jul-22,RT3,13,21,8
6166,16562,01-Jul-22,RT3,9,18,9
6175,16558,01-Jul-22,RT4,2,3,1
6176,16562,01-Jul-22,RT4,4,6,2
6178,16561,01-Jul-22,RT4,6,10,4
6206,16558,02-Jul-22,RT1,17,19,2
6212,16561,02-Jul-22,RT1,17,18,1
6213,16562,02-Jul-22,RT1,23,31,8
6230,16562,02-Jul-22,RT2,30,43,13
6231,16561,02-Jul-22,RT2,21,24,3
6232,16558,02-Jul-22,RT2,19,22,3
6258,16558,02-Jul-22,RT3,7,8,1
6261,16561,02-Jul-22,RT3,20,21,1
6270,16562,02-Jul-22,RT3,13,18,5
6281,16562,02-Jul-22,RT4,5,6,1
6283,16561,02-Jul-22,RT4,9,10,1
6299,16558,02-Jul-22,RT4,3,3,0
6305,16558,03-Jul-22,RT1,18,19,1
6311,16561,03-Jul-22,RT1,17,18,1
6312,16562,03-Jul-22,RT1,23,31,8
6329,16562,03-Jul-22,RT2,32,43,11
6330,16561,03-Jul-22,RT2,20,24,4
6331,16558,03-Jul-22,RT2,21,22,1
6358,16558,03-Jul-22,RT3,7,8,1
6361,16561,03-Jul-22,RT3,19,21,2
6372,16562,03-Jul-22,RT3,14,18,4
6376,16562,03-Jul-22,RT4,4,6,2
6384,16561,03-Jul-22,RT4,9,10,1
6399,16558,03-Jul-22,RT4,3,3,0
6405,16558,04-Jul-22,RT1,14,19,5
6411,16561,04-Jul-22,RT1,13,18,5
6412,16562,04-Jul-22,RT1,15,31,16
6429,16562,04-Jul-22,RT2,20,43,23
6430,16561,04-Jul-22,RT2,14,24,10
6431,16558,04-Jul-22,RT2,12,22,10
6458,16558,04-Jul-22,RT3,5,8,3
6461,16561,04-Jul-22,RT3,13,21,8
6465,16562,04-Jul-22,RT3,9,18,9
6476,16558,04-Jul-22,RT4,2,3,1
6477,16562,04-Jul-22,RT4,4,6,2
6480,16561,04-Jul-22,RT4,6,10,4
6505,16558,05-Jul-22,RT1,13,19,6
6511,16561,05-Jul-22,RT1,12,18,6
6512,16562,05-Jul-22,RT1,16,31,15
6529,16562,05-Jul-22,RT2,23,43,20
6530,16561,05-Jul-22,RT2,14,24,10
6531,16558,05-Jul-22,RT2,15,22,7
6558,16558,05-Jul-22,RT3,5,8,3
6562,16562,05-Jul-22,RT3,9,18,9
6568,16561,05-Jul-22,RT3,12,21,9
6576,16558,05-Jul-22,RT4,2,3,1
6580,16561,05-Jul-22,RT4,6,10,4
6594,16562,05-Jul-22,RT4,3,6,3
6605,16558,06-Jul-22,RT1,10,19,9
6611,16561,06-Jul-22,RT1,11,18,7
6612,16562,06-Jul-22,RT1,17,31,14
6629,16562,06-Jul-22,RT2,23,43,20
6630,16561,06-Jul-22,RT2,13,24,11
6631,16558,06-Jul-22,RT2,14,22,8
6658,16558,06-Jul-22,RT3,5,8,3
6664,16561,06-Jul-22,RT3,14,21,7
6665,16562,06-Jul-22,RT3,9,18,9
6677,16558,06-Jul-22,RT4,2,3,1
6681,16561,06-Jul-22,RT4,6,10,4
6696,16562,06-Jul-22,RT4,3,6,3
6705,16558,07-Jul-22,RT1,12,19,7
6711,16561,07-Jul-22,RT1,12,18,6
6712,16562,07-Jul-22,RT1,15,31,16
6729,16562,07-Jul-22,RT2,20,43,23
6730,16561,07-Jul-22,RT2,13,24,11
6731,16558,07-Jul-22,RT2,13,22,9
6758,16558,07-Jul-22,RT3,6,8,2
6764,16562,07-Jul-22,RT3,10,18,8
6773,16561,07-Jul-22,RT3,11,21,10
6776,16558,07-Jul-22,RT4,2,3,1
6778,16561,07-Jul-22,RT4,6,10,4
6793,16562,07-Jul-22,RT4,3,6,3
6805,16558,08-Jul-22,RT1,12,19,7
6811,16561,08-Jul-22,RT1,12,18,6
6812,16562,08-Jul-22,RT1,17,31,14
6829,16562,08-Jul-22,RT2,25,43,18
6830,16561,08-Jul-22,RT2,14,24,10
6831,16558,08-Jul-22,RT2,13,22,9
6858,16558,08-Jul-22,RT3,5,8,3
6863,16562,08-Jul-22,RT3,10,18,8
6866,16561,08-Jul-22,RT3,12,21,9
6876,16558,08-Jul-22,RT4,2,3,1
6880,16561,08-Jul-22,RT4,7,10,3
6893,16562,08-Jul-22,RT4,3,6,3
6905,16558,09-Jul-22,RT1,16,19,3
6911,16561,09-Jul-22,RT1,16,18,2
6912,16562,09-Jul-22,RT1,22,31,9
6929,16562,09-Jul-22,RT2,32,43,11
6930,16561,09-Jul-22,RT2,21,24,3
6931,16558,09-Jul-22,RT2,19,22,3
6958,16558,09-Jul-22,RT3,7,8,1
6961,16561,09-Jul-22,RT3,19,21,2
6972,16562,09-Jul-22,RT3,14,18,4
6976,16562,09-Jul-22,RT4,4,6,2
6983,16561,09-Jul-22,RT4,10,10,0
6999,16558,09-Jul-22,RT4,3,3,0
7004,16558,10-Jul-22,RT1,19,19,0
7010,16561,10-Jul-22,RT1,15,18,3
7011,16562,10-Jul-22,RT1,22,31,9
7028,16562,10-Jul-22,RT2,30,43,13
7029,16561,10-Jul-22,RT2,21,24,3
7030,16558,10-Jul-22,RT2,20,22,2
7060,16561,10-Jul-22,RT3,20,21,1
7071,16558,10-Jul-22,RT3,8,8,0
7072,16562,10-Jul-22,RT3,14,18,4
7081,16562,10-Jul-22,RT4,5,6,1
7084,16561,10-Jul-22,RT4,9,10,1
7099,16558,10-Jul-22,RT4,3,3,0
7105,16558,11-Jul-22,RT1,11,19,8
7111,16561,11-Jul-22,RT1,10,18,8
7112,16562,11-Jul-22,RT1,16,31,15
7129,16562,11-Jul-22,RT2,21,43,22
7130,16561,11-Jul-22,RT2,16,24,8
7131,16558,11-Jul-22,RT2,16,22,6
7158,16558,11-Jul-22,RT3,5,8,3
7161,16561,11-Jul-22,RT3,14,21,7
7166,16562,11-Jul-22,RT3,10,18,8
7175,16558,11-Jul-22,RT4,2,3,1
7176,16562,11-Jul-22,RT4,4,6,2
7181,16561,11-Jul-22,RT4,6,10,4
7206,16558,12-Jul-22,RT1,10,19,9
7212,16561,12-Jul-22,RT1,10,18,8
7213,16562,12-Jul-22,RT1,16,31,15
7230,16562,12-Jul-22,RT2,22,43,21
7231,16561,12-Jul-22,RT2,16,24,8
7232,16558,12-Jul-22,RT2,13,22,9
7258,16558,12-Jul-22,RT3,5,8,3
7262,16561,12-Jul-22,RT3,13,21,8
7266,16562,12-Jul-22,RT3,9,18,9
7276,16558,12-Jul-22,RT4,2,3,1
7280,16561,12-Jul-22,RT4,6,10,4
7294,16562,12-Jul-22,RT4,3,6,3
7305,16558,13-Jul-22,RT1,10,19,9
7311,16561,13-Jul-22,RT1,11,18,7
7312,16562,13-Jul-22,RT1,14,31,17
7329,16562,13-Jul-22,RT2,23,43,20
7330,16561,13-Jul-22,RT2,16,24,8
7331,16558,13-Jul-22,RT2,12,22,10
7358,16558,13-Jul-22,RT3,6,8,2
7362,16561,13-Jul-22,RT3,13,21,8
7371,16562,13-Jul-22,RT3,11,18,7
7376,16558,13-Jul-22,RT4,2,3,1
7380,16561,13-Jul-22,RT4,6,10,4
7394,16562,13-Jul-22,RT4,3,6,3
7405,16558,14-Jul-22,RT1,13,19,6
7411,16561,14-Jul-22,RT1,10,18,8
7412,16562,14-Jul-22,RT1,15,31,16
7429,16562,14-Jul-22,RT2,20,43,23
7430,16561,14-Jul-22,RT2,14,24,10
7431,16558,14-Jul-22,RT2,14,22,8
7458,16558,14-Jul-22,RT3,5,8,3
7460,16561,14-Jul-22,RT3,15,21,6
7466,16562,14-Jul-22,RT3,9,18,9
7476,16558,14-Jul-22,RT4,2,3,1
7479,16561,14-Jul-22,RT4,6,10,4
7494,16562,14-Jul-22,RT4,3,6,3
7505,16558,15-Jul-22,RT1,11,19,8
7511,16561,15-Jul-22,RT1,13,18,5
7512,16562,15-Jul-22,RT1,14,31,17
7529,16562,15-Jul-22,RT2,22,43,21
7530,16561,15-Jul-22,RT2,16,24,8
7531,16558,15-Jul-22,RT2,13,22,9
7558,16558,15-Jul-22,RT3,5,8,3
7560,16561,15-Jul-22,RT3,13,21,8
7564,16562,15-Jul-22,RT3,9,18,9
7576,16558,15-Jul-22,RT4,2,3,1
7577,16562,15-Jul-22,RT4,4,6,2
7581,16561,15-Jul-22,RT4,5,10,5
7605,16558,16-Jul-22,RT1,16,19,3
7611,16561,16-Jul-22,RT1,17,18,1
7612,16562,16-Jul-22,RT1,22,31,9
7629,16562,16-Jul-22,RT2,33,43,10
7630,16561,16-Jul-22,RT2,20,24,4
7631,16558,16-Jul-22,RT2,20,22,2
7660,16561,16-Jul-22,RT3,19,21,2
7670,16558,16-Jul-22,RT3,8,8,0
7671,16562,16-Jul-22,RT3,13,18,5
7676,16562,16-Jul-22,RT4,4,6,2
7684,16561,16-Jul-22,RT4,10,10,0
7699,16558,16-Jul-22,RT4,3,3,0
7705,16558,17-Jul-22,RT1,13,19,6
7711,16561,17-Jul-22,RT1,13,18,5
7712,16562,17-Jul-22,RT1,18,31,13
7729,16562,17-Jul-22,RT2,28,43,15
7730,16561,17-Jul-22,RT2,18,24,6
7731,16558,17-Jul-22,RT2,17,22,5
7758,16558,17-Jul-22,RT3,5,8,3
7762,16561,17-Jul-22,RT3,15,21,6
7770,16562,17-Jul-22,RT3,10,18,8
7777,16558,17-Jul-22,RT4,2,3,1
7781,16561,17-Jul-22,RT4,6,10,4
7796,16562,17-Jul-22,RT4,3,6,3
7805,16558,18-Jul-22,RT1,9,19,10
7811,16561,18-Jul-22,RT1,9,18,9
7812,16562,18-Jul-22,RT1,11,31,20
7829,16562,18-Jul-22,RT2,20,43,23
7830,16561,18-Jul-22,RT2,12,24,12
7831,16558,18-Jul-22,RT2,11,22,11
7858,16558,18-Jul-22,RT3,3,8,5
7859,16562,18-Jul-22,RT3,7,18,11
7872,16561,18-Jul-22,RT3,12,21,9
7879,16558,18-Jul-22,RT4,2,3,1
7881,16561,18-Jul-22,RT4,5,10,5
7895,16562,18-Jul-22,RT4,3,6,3
7905,16558,19-Jul-22,RT1,12,19,7
7911,16561,19-Jul-22,RT1,10,18,8
7912,16562,19-Jul-22,RT1,13,31,18
7929,16562,19-Jul-22,RT2,20,43,23
7930,16561,19-Jul-22,RT2,14,24,10
7931,16558,19-Jul-22,RT2,11,22,11
7957,16558,19-Jul-22,RT3,4,8,4
7967,16562,19-Jul-22,RT3,9,18,9
7970,16561,19-Jul-22,RT3,10,21,11
7979,16561,19-Jul-22,RT4,5,10,5
7993,16562,19-Jul-22,RT4,3,6,3
7999,16558,19-Jul-22,RT4,3,3,0
8004,16558,20-Jul-22,RT1,12,19,7
8010,16561,20-Jul-22,RT1,10,18,8
8011,16562,20-Jul-22,RT1,14,31,17
8028,16562,20-Jul-22,RT2,18,43,25
8029,16561,20-Jul-22,RT2,12,24,12
8030,16558,20-Jul-22,RT2,10,22,12
8058,16558,20-Jul-22,RT3,3,8,5
8059,16562,20-Jul-22,RT3,7,18,11
8069,16561,20-Jul-22,RT3,10,21,11
8075,16562,20-Jul-22,RT4,2,6,4
8082,16558,20-Jul-22,RT4,2,3,1
8085,16561,20-Jul-22,RT4,6,10,4
8105,16558,21-Jul-22,RT1,10,19,9
8111,16561,21-Jul-22,RT1,9,18,9
8112,16562,21-Jul-22,RT1,11,31,20
8129,16562,21-Jul-22,RT2,17,43,26
8130,16561,21-Jul-22,RT2,13,24,11
8131,16558,21-Jul-22,RT2,11,22,11
8157,16558,21-Jul-22,RT3,4,8,4
8159,16562,21-Jul-22,RT3,7,18,11
8172,16561,21-Jul-22,RT3,11,21,10
8178,16558,21-Jul-22,RT4,2,3,1
8180,16561,21-Jul-22,RT4,5,10,5
8194,16562,21-Jul-22,RT4,3,6,3
8206,16558,22-Jul-22,RT1,10,19,9
8212,16561,22-Jul-22,RT1,9,18,9
8213,16562,22-Jul-22,RT1,15,31,16
8230,16562,22-Jul-22,RT2,15,43,28
8231,16561,22-Jul-22,RT2,14,24,10
8232,16558,22-Jul-22,RT2,12,22,10
8258,16558,22-Jul-22,RT3,4,8,4
8259,16562,22-Jul-22,RT3,6,18,12
8270,16561,22-Jul-22,RT3,12,21,9
8277,16558,22-Jul-22,RT4,2,3,1
8280,16561,22-Jul-22,RT4,5,10,5
8295,16562,22-Jul-22,RT4,3,6,3
8305,16558,23-Jul-22,RT1,14,19,5
8311,16561,23-Jul-22,RT1,14,18,4
8312,16562,23-Jul-22,RT1,17,31,14
8329,16562,23-Jul-22,RT2,26,43,17
8330,16561,23-Jul-22,RT2,18,24,6
8331,16558,23-Jul-22,RT2,18,22,4
8358,16558,23-Jul-22,RT3,6,8,2
8361,16561,23-Jul-22,RT3,17,21,4
8372,16562,23-Jul-22,RT3,11,18,7
8376,16562,23-Jul-22,RT4,4,6,2
8380,16561,23-Jul-22,RT4,8,10,2
8399,16558,23-Jul-22,RT4,3,3,0
8405,16558,24-Jul-22,RT1,15,19,4
8411,16561,24-Jul-22,RT1,14,18,4
8412,16562,24-Jul-22,RT1,21,31,10
8429,16562,24-Jul-22,RT2,27,43,16
8430,16561,24-Jul-22,RT2,18,24,6
8431,16558,24-Jul-22,RT2,17,22,5
8458,16558,24-Jul-22,RT3,6,8,2
8461,16561,24-Jul-22,RT3,16,21,5
8471,16562,24-Jul-22,RT3,12,18,6
8479,16561,24-Jul-22,RT4,8,10,2
8494,16562,24-Jul-22,RT4,3,6,3
8499,16558,24-Jul-22,RT4,3,3,0
8505,16558,25-Jul-22,RT1,10,19,9
8511,16561,25-Jul-22,RT1,9,18,9
8512,16562,25-Jul-22,RT1,15,31,16
8529,16562,25-Jul-22,RT2,15,43,28
8530,16561,25-Jul-22,RT2,11,24,13
8531,16558,25-Jul-22,RT2,10,22,12
8558,16558,25-Jul-22,RT3,4,8,4
8559,16562,25-Jul-22,RT3,6,18,12
8570,16561,25-Jul-22,RT3,10,21,11
8582,16558,25-Jul-22,RT4,2,3,1
8583,16561,25-Jul-22,RT4,5,10,5
8598,16562,25-Jul-22,RT4,3,6,3
8605,16558,26-Jul-22,RT1,10,19,9
8611,16561,26-Jul-22,RT1,9,18,9
8612,16562,26-Jul-22,RT1,14,31,17
8629,16562,26-Jul-22,RT2,20,43,23
8630,16561,26-Jul-22,RT2,12,24,12
8631,16558,26-Jul-22,RT2,12,22,10
8658,16558,26-Jul-22,RT3,4,8,4
8660,16562,26-Jul-22,RT3,8,18,10
8668,16561,26-Jul-22,RT3,10,21,11
8677,16558,26-Jul-22,RT4,2,3,1
8678,16562,26-Jul-22,RT4,4,6,2
8680,16561,26-Jul-22,RT4,5,10,5
8705,16558,27-Jul-22,RT1,10,19,9
8711,16561,27-Jul-22,RT1,9,18,9
8712,16562,27-Jul-22,RT1,13,31,18
8729,16562,27-Jul-22,RT2,17,43,26
8730,16561,27-Jul-22,RT2,11,24,13
8731,16558,27-Jul-22,RT2,12,22,10
8758,16558,27-Jul-22,RT3,3,8,5
8765,16562,27-Jul-22,RT3,9,18,9
8772,16561,27-Jul-22,RT3,11,21,10
8775,16562,27-Jul-22,RT4,2,6,4
8779,16558,27-Jul-22,RT4,2,3,1
8780,16561,27-Jul-22,RT4,5,10,5
8805,16558,28-Jul-22,RT1,9,19,10
8811,16561,28-Jul-22,RT1,9,18,9
8812,16562,28-Jul-22,RT1,11,31,20
8829,16562,28-Jul-22,RT2,15,43,28
8830,16561,28-Jul-22,RT2,12,24,12
8831,16558,28-Jul-22,RT2,14,22,8
8858,16558,28-Jul-22,RT3,5,8,3
8867,16562,28-Jul-22,RT3,9,18,9
8872,16561,28-Jul-22,RT3,12,21,9
8878,16558,28-Jul-22,RT4,2,3,1
8879,16562,28-Jul-22,RT4,4,6,2
8881,16561,28-Jul-22,RT4,5,10,5
8905,16558,29-Jul-22,RT1,9,19,10
8911,16561,29-Jul-22,RT1,10,18,8
8912,16562,29-Jul-22,RT1,12,31,19
8929,16562,29-Jul-22,RT2,21,43,22
8930,16561,29-Jul-22,RT2,15,24,9
8931,16558,29-Jul-22,RT2,13,22,9
8958,16558,29-Jul-22,RT3,3,8,5
8961,16562,29-Jul-22,RT3,8,18,10
8973,16561,29-Jul-22,RT3,11,21,10
8980,16558,29-Jul-22,RT4,2,3,1
8984,16561,29-Jul-22,RT4,6,10,4
8997,16562,29-Jul-22,RT4,3,6,3
9005,16558,30-Jul-22,RT1,13,19,6
9011,16561,30-Jul-22,RT1,13,18,5
9012,16562,30-Jul-22,RT1,18,31,13
9029,16562,30-Jul-22,RT2,23,43,20
9030,16561,30-Jul-22,RT2,16,24,8
9031,16558,30-Jul-22,RT2,14,22,8
9058,16558,30-Jul-22,RT3,6,8,2
9061,16561,30-Jul-22,RT3,17,21,4
9071,16562,30-Jul-22,RT3,9,18,9
9083,16561,30-Jul-22,RT4,8,10,2
9097,16562,30-Jul-22,RT4,3,6,3
9099,16558,30-Jul-22,RT4,3,3,0
9105,16558,31-Jul-22,RT1,16,19,3
9111,16561,31-Jul-22,RT1,15,18,3
9112,16562,31-Jul-22,RT1,20,31,11
9129,16562,31-Jul-22,RT2,22,43,21
9130,16561,31-Jul-22,RT2,18,24,6
9131,16558,31-Jul-22,RT2,14,22,8
9158,16558,31-Jul-22,RT3,7,8,1
9161,16561,31-Jul-22,RT3,15,21,6
9171,16562,31-Jul-22,RT3,12,18,6
9177,16558,31-Jul-22,RT4,2,3,1
9178,16562,31-Jul-22,RT4,4,6,2
9183,16561,31-Jul-22,RT4,8,10,2
